numMC,PL,PL_local, maxloss
1390,0.00894866,-0.00266824,-0.0035702
1391,-0.000144167,-0.00192967,-0.000565692
1392,-0.00127918,-0.00989864,-0.00166401
1393,0.00668585,0.000269512,-0.00227972
1394,-0.00144803,0.00211469,-0.00146641
1395,-0.000656082,-0.00126763,-0.00127853
1396,0.00052306,0.000407786,-0.000145813
1397,-0.00404465,-0.00260876,-0.00404465
1398,0.000288088,-0.000681943,-0.00299398
1399,0.0718973,-0.000125767,-0.0252282
1400,0.000323534,-0.000880225,-0.000442964
1401,-0.000795508,-0.00576415,-0.00080817
1402,-0.00316749,-8.36192E-05,-0.00337418
1403,0.0040988,-0.0150715,-0.000522543
1404,0.000283698,0.0023866,0
1405,0.000490136,-0.00229465,-0.000224904
1406,0.00251812,-0.000346429,-0.000503037
1407,5.85E-05,-0.00187011,-0.000292749
1408,-0.000165741,0.00124036,-0.000705424
1409,-0.00204243,0.000762143,-0.00233172
1410,-0.00107662,0.00186173,-0.00149867
1411,-0.00290933,-0.00518285,-0.00327895
1412,-0.000666009,-0.00572044,-0.00120129
1413,-0.000189132,-0.00643417,-0.000417969
1414,-0.000530754,0.00300274,-0.00182752
1415,0.00179907,0.00123423,0
1416,0.000767052,-0.00381879,0
1417,0.0138416,-0.0114805,-0.00130081
1418,0.00118991,-0.00184168,-0.00129003
1419,-9.03E-05,-0.00797814,-0.000273629
1420,-0.000839264,-0.0121817,-0.000900121
1421,0.00233563,0.00201539,-0.00253482
1422,0.00195122,0.0109609,-4.46E-05
1423,-0.00687504,-0.00245776,-0.00705741
1424,0.0113577,-0.00774131,-0.00725696
1425,-0.001404,-0.000585789,-0.00143122
1426,0.000561578,8.44645E-05,0
1427,-0.00201188,-0.00992742,-0.00211382
1428,-3.76E-05,0.000108769,-0.000163085
1429,0.00262477,-0.00166501,-0.000538203
1430,-0.00232982,-0.00312567,-0.00851219
1431,-0.00439008,-0.000827233,-0.0152234
1432,0.000791158,0.00145317,-0.00143605
1433,-0.00259318,-0.00563974,-0.00415783
1434,0.00565583,-0.00504025,-0.00099613
1435,2.53E-05,-0.00127327,-0.000437036
1436,0.000431966,-0.000548086,-0.000163392
1437,-0.00132048,0.026782,-0.00132048
1438,-0.000228062,-0.0113936,-0.000469585
1439,-0.00206516,-0.000189817,-0.00239274
1440,-0.0121851,0.00201387,-0.0154571
1441,0.000293979,-0.00063413,-0.000309124
1442,-0.00284673,0.00296802,-0.00305042
1443,-0.000370281,0.00220377,-0.00102507
1444,0.000657207,0.000959548,-0.000732848
1445,-0.0010067,-0.00198978,-0.0010067
1446,-0.000819907,-0.00243548,-0.00107342
1447,0.00100462,-0.000594155,-0.000297373
1448,-0.000474841,-0.00181657,-0.000483375
1449,-0.000694361,0.000537543,-0.00330921
1450,0.000230221,0.000683187,-0.000664008
1451,-0.000955695,0.00135385,-0.000955695
1452,-0.000648056,-0.0226155,-0.000657321
1453,-0.00101117,-0.00126713,-0.00135671
1454,-0.00531667,0.000766101,-0.00677466
1455,-0.000479422,-0.00183311,-0.000521433
1456,-1.78E-05,0.000298305,-0.000254788
1457,-0.000758613,-0.000151473,-0.000871712
1458,0.000707985,-0.00339436,-3.54E-05
1459,0.0011445,-0.00367053,-0.00142734
1460,0.000651195,-0.000195003,-0.000157094
1461,-0.000192499,-0.00291625,-0.000397207
1462,-0.00212466,-0.00251009,-0.00374127
1463,0.000648683,0.00272319,-6.12E-05
1464,0.000611904,0.00068483,-0.000390001
1465,-0.000251648,-0.00189193,-0.000616637
1466,0.00351225,0.00186398,-0.000646557
1467,-0.00408073,-0.00147562,-0.00463785
1468,0.00041926,0.00477709,-0.00136316
1469,-0.000932794,-0.00174319,-0.000932794
1470,-0.000617987,-0.0020719,-0.000617987
1471,-0.00143329,-0.000887121,-0.00143482
1472,-0.00568356,0.00929345,-0.00598995
1473,-0.00236075,-0.00102405,-0.00247255
1474,-0.00124182,-0.00164061,-0.00148082
1475,-0.000504267,0.000565606,-0.000570562
1476,0.00103984,-0.00660913,0
1477,0.000368695,-0.000569083,-0.001207
1478,-0.00140528,-0.00141459,-0.00140528
1479,-0.00074214,0.00324336,-0.00105228
1480,0.000194799,-0.00128427,-0.00157676
1481,0.000732099,-0.0018622,-0.00027748
1482,-0.000289829,-0.000964462,-0.00049692
1483,0.000559678,0.00424282,0
1484,-0.00103538,-0.00303069,-0.00115911
1485,0.000613954,-4.98213E-05,-0.000352226
1486,-0.000568796,-0.00390608,-0.00134179
1487,-0.0118833,-0.000682676,-0.0131866
1488,0.000596695,-0.000278345,0
1489,0.000543438,0.0101719,-0.000458147
1490,-0.00184818,-0.0107691,-0.00250439
1491,0.0157311,-0.00451826,-0.0170433
1492,-0.000435306,-0.000420328,-0.00197399
1493,0.00256513,0.000213647,-0.00022737
1494,0.000866651,-0.00226229,-0.000767285
1495,0.00708457,-0.00320492,-0.000973829
1496,-0.0160609,0.00143939,-0.0160609
1497,0.0206453,-0.00102307,-0.00166356
1498,-0.0202974,0.00364258,-0.0202974
1499,-0.000182037,0.000694689,-0.000570519
1500,-0.0801332,0.000485295,-0.0801332
1501,0.000794341,-0.000500166,-0.00144126
1502,0.000626232,-0.00836084,-0.000104245
1503,-3.31E-05,-0.0103993,-0.000416927
1504,-0.00109466,-0.000511897,-0.0013215
1505,0.00028786,0.00427541,-0.00110329
1506,-0.000780992,0.0111657,-0.00114251
1507,0.000198705,-0.00500745,-0.000373527
1508,4.95E-05,-0.00200007,0
1509,0.016063,0.0101825,-0.000358992
1510,-0.00131282,-0.00159325,-0.00202893
1511,0.000760759,0.00325303,-0.000412975
1512,0.000555113,-0.00577618,-0.00105746
1513,-0.00225145,-0.000134423,-0.00241096
1514,0.000363002,0.00406231,-0.00816124
1515,0.00316953,-0.0232065,-0.000858279
1516,-0.00110579,-0.0028015,-0.00151733
1517,0.000163997,0.0642033,-0.00203616
1518,0.00441543,-2.32927E-05,-0.0024846
1519,0.000509565,-0.00410117,-0.000402313
1520,0.000329538,-0.004046,-0.000249205
1521,-0.00111786,-0.00867239,-0.00113454
1522,-0.000285976,-0.0104135,-0.000638225
1523,-0.0032048,-0.0122233,-0.00447429
1524,-0.000615262,0.00405545,-0.00124301
1525,-0.000648074,0.00434839,-0.000657668
1526,-0.0013852,3.97993E-05,-0.00193015
1527,0.000568867,0.00861072,-0.000351616
1528,-0.0239247,-0.000218739,-0.0310919
1529,0.000417595,0.00179302,-0.000364744
1530,0.00273807,0.000733358,-0.00101746
1531,-0.000588146,-0.0013405,-0.00061747
1532,0.00312783,0.000711582,-8.46E-05
1533,-0.00325336,0.000546824,-0.00550024
1534,-0.00374751,0.00110626,-0.00374751
1535,0.00183661,0.00220834,-6.86E-05
1536,-2.68E-05,-0.0100443,-0.000896674
1537,0.00154206,-0.00104232,-0.000220401
1538,-0.00151924,-0.00471083,-0.00151924
1539,0.000751473,0.00347712,0
1540,-0.00477828,0.0140932,-0.00767735
1541,0.000222953,2.48337E-05,-0.00210432
1542,0.000851407,-0.00136398,-0.000312109
1543,0.00578934,-0.00244616,-7.53E-05
1544,-0.00131471,0.0103429,-0.00131471
1545,0.00104579,-0.000965414,-0.00014939
1546,-0.00171149,-0.0112326,-0.00171149
1547,0.00128702,-0.00410998,-0.000297339
1548,0.000792012,0.0007238,-0.000315403
1549,-0.00103729,-0.00466688,-0.00113242
1550,-0.00171089,-0.00210241,-0.00186968
1551,0.000297067,-0.00332723,-0.00013159
1552,0.00598209,0.00194489,-0.00104074
1553,0.000701616,0.00106484,-0.000254851
1554,0.000369332,0.0174018,-0.000239299
1555,0.000177204,0.000812391,-0.000314157
1556,-0.0126975,0.000689082,-0.0128172
1557,-0.000437514,-0.00205088,-0.00381757
1558,-0.00239513,0.000833787,-0.00335088
1559,0.00223064,-0.0113242,-0.00539335
1560,-0.000994959,-0.000257351,-0.00326738
1561,0.00532088,-0.00254955,-0.000270801
1562,0.00322682,0.0103286,-0.00302352
1563,0.000145815,-0.00201067,-0.00065409
1564,-0.00251166,0.00342479,-0.0026198
1565,-0.00355895,-0.00300298,-0.00479671
1566,0.000647816,-0.00124009,-0.00113345
1567,0.00716629,0.000799077,-0.00392876
1568,0.00220415,-0.0027916,-0.00176063
1569,0.000672903,-0.00204648,-0.000505379
1570,0.00147523,-0.00224233,-0.000495429
1571,0.00119827,-0.00917091,-0.00102052
1572,-0.000378849,-0.00228336,-0.00046108
1573,-0.000224496,-0.000516826,-0.00248613
1574,0.000737433,6.00942E-05,-0.000585655
1575,0.000182528,-0.00107529,-0.00038143
1576,-0.00904438,-0.00222549,-0.0114397
1577,-0.000338515,-0.00289622,-0.000720153
1578,0.00057316,-0.000986506,-0.00161453
1579,-0.00150172,0.000399064,-0.00173533
1580,0.000170298,0.00428474,-0.00015417
1581,1.29E-05,-0.00610726,-0.000346842
1582,-0.00734679,-0.00442425,-0.00877622
1583,-0.000472023,-0.00372457,-0.000687609
1584,0.0077637,0.00553726,-9.84E-05
1585,0.000310017,-0.00444365,-0.000307321
1586,-0.0130255,0.0017893,-0.0144171
1587,-0.000777351,-0.00269232,-0.00339197
1588,-0.00132649,0.000793027,-0.00136195
1589,-0.00164138,0.00401743,-0.00169274
1590,0.0382534,0.000388122,-0.00421254
1591,-0.00252217,0.00150741,-0.00257489
1592,-0.0058595,-0.0013174,-0.0058595
1593,-0.00227626,0.011121,-0.00227626
1594,-0.0652148,-0.000661568,-0.0652148
1595,0.000534785,-0.00161409,-8.94E-05
1596,-0.0118434,0.00523898,-0.0127481
1597,-0.000539715,-0.00363426,-0.000955061
1598,-0.000404064,0.00196932,-0.00064976
1599,0.000780136,-0.00106862,-0.000133678
1600,0.00371223,-0.0244662,-0.000524797
1601,0.000162714,-0.00700758,-0.00181109
1602,-0.00406934,-0.00126971,-0.00409165
1603,0.000891061,-0.00226242,-3.35E-05
1604,-0.000752583,-0.0004071,-0.000772759
1605,0.00488194,0.000018377,-0.00292156
1606,-0.00179821,-0.0016452,-0.00186586
1607,0.000374572,0.000863136,-0.000530106
1608,-0.0372888,-0.000657839,-0.0406048
1609,0.000853306,-0.00319077,-0.00143222
1610,0.00314054,0.00210117,-1.65E-05
1611,-0.000969497,-0.00043367,-0.00124648
1612,0.00452443,0.00042152,-0.00121901
1613,-0.0264086,-0.000138064,-0.0269904
1614,0.000140823,-0.000981253,-0.000640595
1615,-0.0018384,-0.00200969,-0.00583907
1616,-0.00126896,-0.00391901,-0.00126896
1617,-0.00094894,-0.0029768,-0.0017231
1618,-0.010214,-0.00400844,-0.0128184
1619,-0.000572339,-0.00275965,-0.00061537
1620,0.0416133,0.00243722,-0.0138215
1621,-0.00254061,0.00136073,-0.00278901
1622,0.00216162,-0.000523329,-0.00332961
1623,0.000672074,-0.000236366,-0.000954175
1624,0.000378775,-0.000586167,-0.000165619
1625,0.00300576,-0.0116051,-0.000188018
1626,0.00133564,0.0010324,-0.00159408
1627,0.00411299,-0.00115211,-0.001304
1628,0.000239009,-0.0145461,-0.00133423
1629,0.0041477,0.00722894,-0.00133506
1630,0.00177728,-0.0218448,-0.00254743
1631,8.52E-05,0.0127795,-0.00262435
1632,0.0105981,0.00267724,-0.00223812
1633,-0.0305518,-0.00282081,-0.0305518
1634,0.000491838,-0.00485197,-5.39E-05
1635,0.00327889,-0.00677346,-0.00105095
1636,-0.00121508,-0.000830401,-0.00195006
1637,-0.000689235,0.000826533,-0.000794674
1638,-0.011189,0.00431258,-0.0146535
1639,-0.00276691,-0.00115947,-0.00298363
1640,-0.00064215,-0.000367667,-0.000988266
1641,0.0137838,0.00205681,-0.0424878
1642,-0.00153658,0.0049102,-0.00159039
1643,-0.000259733,-0.00235704,-0.000306548
1644,-0.00331065,-0.00382633,-0.00637495
1645,0.00238205,0.00631159,-0.000325254
1646,-0.000709708,-0.000869803,-0.00110534
1647,-0.000651984,-0.000707325,-0.000720705
1648,0.000297763,-0.0032964,-0.000294433
1649,0.00018939,0.0061893,-0.000157876
1650,-0.00158374,0.0028166,-0.00184376
1651,0.000445597,-0.00277224,-0.000570338
1652,0.000113719,-0.000237346,-0.000917261
1653,0.000899341,0.00983428,-0.00115853
1654,0.000240949,-0.00531722,-0.000187742
1655,0.0006022,0.00232952,-0.000227863
1656,0.00673812,0.00408583,-0.000627979
1657,-0.00102846,0.00213771,-0.00135619
1658,0.00049323,-0.00720046,-6.01E-05
1659,0.000632445,-0.00358939,-0.0011004
1660,0.00108868,-2.44264E-05,-0.00492762
1661,-0.011198,0.000639086,-0.0119598
1662,-0.000406452,-0.00075239,-0.00195996
1663,0.00758449,0.00819869,-0.00245542
1664,0.00220456,-0.00390597,-0.000412575
1665,-0.000560408,0.00340402,-0.000734133
1666,-0.0015022,-0.00961406,-0.00175117
1667,-0.000920778,-0.00436194,-0.000920778
1668,-0.0016889,-0.0102379,-0.00186337
1669,-0.00108524,0.00240664,-0.00144589
1670,-0.00164979,0.00383768,-0.00192825
1671,0.00011229,-0.000557636,-0.000133536
1672,0.000128175,-0.0101347,-0.000325702
1673,-0.000504531,0.00214179,-0.000721464
1674,0.00243172,0.000728933,-0.000345401
1675,0.00325657,0.000565738,-0.000389531
1676,-9.03E-05,-0.0197061,-0.000463393
1677,0.00780609,-0.000502293,-0.00161858
1678,-0.00191885,0.00741417,-0.00319434
1679,-0.000238014,-0.0251207,-0.000400729
1680,-0.00469269,-0.00259064,-0.0102724
1681,-0.000624107,0.000530202,-0.00159759
1682,-0.000441167,-0.000255753,-0.000747088
1683,0.000639191,-0.00251884,-0.000919482
1684,-0.00385629,0.00222569,-0.00637463
1685,0.000401457,0.00960353,-0.000892949
1686,-0.000663529,-0.00395914,-0.000756088
1687,0.00137561,-0.000964779,-4.14E-05
1688,-0.00183364,-0.00514981,-0.0031376
1689,0.00190661,-0.000109946,-4.66E-05
1690,0.000259377,-0.000759688,-0.000945657
1691,0.0195944,-0.0171996,-0.00805917
1692,-0.000160481,0.000771761,-0.00020567
1693,2.22E-06,0.000455074,-0.000415556
1694,0.00211793,5.27705E-05,0
1695,-0.000138828,-0.00171717,-0.000314271
1696,9.92E-05,-0.000523353,-0.000560853
1697,-0.000909906,0.00368055,-0.000965783
1698,0.000404073,0.00339674,-0.000486478
1699,8.12E-05,0.000560098,-0.000178318
1700,-0.00237905,0.00998858,-0.00288074
1701,-0.00238742,-0.00640511,-0.00295394
1702,-0.000692798,0.00152228,-0.000788612
1703,-0.00194519,-0.00114198,-0.00509059
1704,-0.00539155,0.00209153,-0.00566682
1705,-0.00144666,0.0086587,-0.00169917
1706,0.000108191,0.0256036,-0.000816633
1707,0.000823093,-0.00235303,-8.84E-05
1708,0.00084313,-0.0023951,-0.00208498
1709,-0.000957197,-0.0111079,-0.00170119
1710,-0.000179041,-0.000109864,-0.000565448
1711,0.00117962,-0.0016967,-0.000184242
1712,0.000468405,0.000741065,-0.000466415
1713,-3.41E-05,-0.00469606,-8.81E-05
1714,0.00230001,0.00351733,-0.00203228
1715,0.00134197,0.000229081,-0.00285852
1716,-0.00126028,-0.00206029,-0.00152738
1717,-0.000791949,-0.00281884,-0.00785454
1718,-0.000569324,-0.000640739,-0.000624836
1719,-0.00032875,0.00308247,-0.000580522
1720,-0.00177342,0.00247839,-0.00182293
1721,0.00485854,0.00507878,-0.000296374
1722,0.00134325,0.000642068,-0.00068216
1723,0.00057031,-0.0187551,-8.18E-05
1724,0.000297146,-0.00474525,-0.000107594
1725,0.000333093,0.00508319,-0.000998438
1726,-0.000569965,0.000348657,-0.0011385
1727,-0.000573659,0.000356587,-0.00255659
1728,-0.00279074,-0.0195149,-0.0063937
1729,8.73E-05,0.0251417,-0.00369719
1730,-0.00120568,-0.000433003,-0.00135365
1731,0.00103353,0.000174657,-0.000526682
1732,-0.00119913,0.00203638,-0.00125117
1733,-0.00370066,0.00276808,-0.00548209
1734,-0.0080565,0.0112193,-0.00834368
1735,0.00133963,-0.00536183,-0.000124392
1736,0.0110517,-1.07327E-05,0
1737,-0.00235169,-0.00175044,-0.00246463
1738,0.000869476,-0.00331082,-0.00108432
1739,-0.00136665,-0.00156647,-0.00161284
1740,2.42E-06,-0.00165579,-7.39E-06
1741,-0.00285753,-0.0039466,-0.00554421
1742,-0.00309615,-0.00265885,-0.00387047
1743,0.000993743,-0.00409994,-0.000337084
1744,-0.00141734,-0.00118929,-0.0035417
1745,0.000343694,-0.00280794,-0.00010961
1746,-0.00401363,-0.014326,-0.00419284
1747,-0.000540959,0.0010976,-0.000950396
1748,-0.000849892,0.00272813,-0.000849892
1749,-0.0088931,-0.000513915,-0.00889572
1750,0.000749875,-0.0147135,0
1751,0.00117546,0.00184542,0
1752,-0.00101362,0.0015304,-0.00124328
1753,-0.000422792,-0.00297646,-0.000620178
1754,0.00299809,0.000106911,-0.00486598
1755,0.000887901,0.000355932,-0.00054227
1756,0.00143408,-0.00308523,-0.000448828
1757,-0.00622334,0.00370785,-0.00638513
1758,-0.0018088,0.00330686,-0.00206272
1759,0.00042172,8.43932E-05,-0.000605225
1760,-0.000335162,-0.000415259,-0.000335162
1761,-0.000343854,-0.00138608,-0.000633759
1762,0.00201335,-0.048507,-0.000749709
1763,-0.00314135,0.00143961,-0.00333726
1764,0.000417072,0.00148709,-0.000711093
1765,-7.96E-05,0.0074165,-0.000508844
1766,0.00050699,0.00305662,0
1767,-0.00580428,0.00953089,-0.00677304
1768,-0.00130589,-0.010106,-0.00136781
1769,0.000157465,-0.00466316,-0.000369346
1770,-0.00989791,-0.0043289,-0.0103878
1771,0.00090212,-0.00471586,-0.000915049
1772,-0.000549276,-0.00555257,-0.00250062
1773,-0.00101772,-0.002693,-0.00191758
1774,0.00325914,0.00346506,-0.000102644
1775,0.0100321,-0.00497242,-0.000156332
1776,0.00781906,2.46471E-05,-0.000316487
1777,-0.0365938,-0.00315428,-0.0365938
1778,0.000791694,-0.0237735,0
1779,0.00113807,0.00197047,-5.40E-05
1780,-0.000745042,-0.00121375,-0.00130133
1781,-0.00637348,-0.00385411,-0.0090351
1782,0.000825044,-0.000328255,-0.000925379
1783,0.000842821,0.000500545,-0.000480306
1784,-0.0156797,0.000520123,-0.0156797
1785,-0.000679906,0.00249232,-0.0024983
1786,0.000173722,0.0031144,-0.00147494
1787,-5.42E-05,-0.0170993,-0.000184303
1788,0.00262096,0.00342393,-0.00113747
1789,4.56E-05,0.00113414,-0.000880421
1790,0.000795175,-0.0136105,-0.000355788
1791,-0.0451099,-0.00357697,-0.0508948
1792,-0.00133533,-0.00653405,-0.00133533
1793,-0.00330531,0.0021656,-0.00542554
1794,-0.00428687,-0.00602041,-0.0052372
1795,0.00182772,0.00327627,-0.000259539
1796,-0.0105828,0.0109928,-0.0157341
1797,-0.0857928,-0.00274539,-0.0857928
1798,0.000142331,-0.00623697,-0.000817931
1799,0.00130643,-0.00230576,-0.000133169
1800,0.00132212,5.52715E-05,-0.000139127
1801,-0.00206699,0.00166926,-0.00261621
1802,0.00673714,-0.00144565,-0.00208266
1803,0.00573347,0.00556272,-0.00496789
1804,-0.000184081,0.0043318,-0.000184081
1805,-0.00395193,-0.00100805,-0.00455826
1806,-0.00252807,0.00430062,-0.00264349
1807,0.00656753,0.00268618,-0.0110967
1808,0.000952599,-0.00663731,-0.000159556
1809,-5.40E-05,-0.00517167,-0.000334733
1810,-2.14E-05,0.000665313,-0.000377033
1811,0.00137398,0.00218936,-0.000801226
1812,-0.000496535,-0.000244359,-0.000702452
1813,0.00358822,-0.000281142,-0.0013112
1814,0.000720069,0.000360448,-0.000105211
1815,0.00836315,-0.00440515,-0.00658485
1816,-0.000830588,-0.000923179,-0.000978757
1817,-0.00136898,0.000453879,-0.00463459
1818,-0.00839035,0.000383286,-0.00839035
1819,0.0027698,-0.00629085,-0.000507795
1820,0.00492693,0.000816634,-0.000323021
1821,0.00114524,0.0031488,0
1822,0.00266395,0.000140928,-0.00506603
1823,0.000400948,-0.00195281,-0.0011835
1824,-0.00555223,0.000629975,-0.0117012
1825,-0.000418934,-0.00260249,-0.000503165
1826,0.00998548,0.0155973,-0.000678696
1827,0.00267044,-0.00395611,-0.00276292
1828,-0.00300662,-0.00246988,-0.00633879
1829,7.05E-05,-0.0230383,-0.00013063
1830,0.00194037,0.0075745,-0.00123042
1831,-0.000434045,-0.000557085,-0.000660457
1832,0.00904598,0.00116702,-0.00044032
1833,0.00157416,-0.00718102,-8.08E-06
1834,0.00151961,-0.00185142,-9.52E-05
1835,-0.000626247,0.0013192,-0.000667829
1836,-0.00348376,-0.00231109,-0.00421981
1837,-0.000478518,0.00113593,-0.000812067
1838,0.00316001,0.00297849,-0.000155489
1839,0.000651846,0.00315376,-0.00167103
1840,0.00022152,0.0013931,-0.000307141
1841,0.00187545,-0.00206216,-0.00127863
1842,0.00261256,0.0374062,-0.00055415
1843,0.00460876,-0.00940816,-0.000108161
1844,0.000649054,-0.000119013,-0.00295634
1845,0.00161892,-0.0086791,-0.00169107
1846,-0.00270738,-4.32457E-05,-0.00272322
1847,0.00046672,0.00323069,-0.000193425
1848,0.0684812,-0.00196688,-0.000165872
1849,-0.0014239,0.00200404,-0.00667828
1850,-0.00199441,-0.000362961,-0.00208644
1851,-0.000389314,0.00362984,-0.00116856
1852,0.000419625,0.00227375,-5.96E-05
1853,-7.22E-05,0.00368892,-7.51E-05
1854,-0.000517429,0.000522822,-0.00259702
1855,0.00281538,-0.000554209,-0.000735605
1856,0.00461608,0.000773664,-0.00144607
1857,-0.0010764,0.000127106,-0.00155414
1858,0.000417619,-0.0469687,-5.63E-05
1859,-0.00111274,0.000541917,-0.00189403
1860,-0.00184476,0.00313027,-0.00226953
1861,0.00235062,0.00184274,-0.00130615
1862,-0.000128821,0.00167295,-0.00090593
1863,-0.000932217,0.00802253,-0.000973472
1864,0.0179121,-0.00284914,-0.00146076
1865,0.0103814,0.000538483,-0.0013519
1866,0.00211565,-0.00254464,-0.000196152
1867,-0.00352355,-0.00438754,-0.00352355
1868,0.000687185,-0.000254602,-0.000303856
1869,-0.000682778,-0.00785602,-0.00170414
1870,0.000189574,0.00191139,-0.000607773
1871,0.000631521,-0.000743989,-0.000338528
1872,0.000151048,0.0010139,-0.000317829
1873,0.000989245,0.000628882,-0.00015757
1874,0.000504839,0.00645543,-9.96E-05
1875,0.000286439,-0.000841053,-1.70E-05
1876,-0.0134636,0.00117466,-0.0136524
1877,-0.00337142,0.00146058,-0.00778784
1878,0.00238167,0.000239354,-0.00728381
1879,0.00115843,0.00143714,-0.00203035
1880,0.00388582,0.00231587,-0.00183464
1881,-0.00166258,0.00291749,-0.00203076
1882,-6.29E-05,-0.0195047,-0.000123098
1883,-0.000214284,0.00289247,-0.000418399
1884,0.000686294,0.00505805,-7.48E-06
1885,0.000128009,0.00250103,-0.000402077
1886,0.00145508,0.000207813,-0.000854091
1887,0.00104956,0.00206327,-0.000421836
1888,-0.000437825,-0.000616898,-0.00103918
1889,-0.0334847,-0.000936249,-0.0336177
1890,0.00379131,-0.00220461,-0.00283917
1891,-0.00129248,-0.00269369,-0.00129248
1892,-0.000660166,0.00195789,-0.00156054
1893,0.000257057,0.0212514,-0.00072987
1894,0.000230796,0.00109044,-0.0013959
1895,-0.00219046,0.000708014,-0.0029471
1896,0.00235463,0.000782888,-0.00880647
1897,0.00117416,6.60843E-05,-0.000346266
1898,-0.0020782,-0.000893579,-0.0020782
1899,0.0405018,-0.00696292,-0.00915948
1900,-0.00150823,0.00170181,-0.00261504
1901,-0.0166993,-0.00659178,-0.0166993
1902,0.000391346,-0.0193674,-0.000572366
1903,-0.00188515,-0.0010277,-0.00194051
1904,-0.000839412,-0.00131274,-0.00106999
1905,0.00114664,0.00175716,-0.000214169
1906,0.0343379,-0.00254657,-0.0129695
1907,-0.000567624,-0.00632037,-0.000906782
1908,-0.000437006,-0.00820397,-0.00124973
1909,-0.0013282,0.0027842,-0.0085022
1910,0.00122421,-0.000181127,-0.000576605
1911,-0.00301628,0.00304139,-0.00301628
1912,5.73E-05,-0.00224387,-0.000173584
1913,0.0010205,-0.000932834,-0.00108407
1914,0.00309981,-5.10636E-05,-0.00209384
1915,-0.00108127,-0.00549067,-0.00180629
1916,0.000666118,-0.00468072,-0.00047721
1917,-0.000123982,0.00386234,-0.000124129
1918,0.0040195,0.00063172,-0.00340858
1919,-0.000296775,-0.00549366,-0.000296775
1920,-0.00265679,-0.00307211,-0.00346844
1921,0.000446887,0.00121631,-0.000506012
1922,0.00146177,-0.00437034,-0.000684313
1923,0.000279721,-0.00115676,-0.000586751
1924,-0.00037427,-0.00427287,-0.00490334
1925,-0.00090321,-0.00241431,-0.000903694
1926,0.00509734,0.00511129,-0.0068224
1927,0.00676964,-0.00345034,-0.00178661
1928,-0.000441034,-0.000390245,-0.000524229
1929,-0.00408808,-0.000664175,-0.00489977
1930,-0.00102509,-0.00160599,-0.00108012
1931,-0.00162182,0.00570561,-0.00164426
1932,0.00321121,-0.000356558,-0.00208749
1933,0.00111073,0.00659922,-0.000200006
1934,0.00110852,-0.0109603,-6.11E-05
1935,-0.0166492,0.00650268,-0.0226732
1936,-0.0002491,-0.00127907,-0.000767078
1937,-0.00111179,0.000621097,-0.00173541
1938,-0.000152211,0.00284241,-0.000274934
1939,-0.000620149,-0.00384812,-0.00202309
1940,-0.00101207,-0.000916431,-0.00242979
1941,-5.87E-05,-0.000585597,-0.00103652
1942,0.00218018,-0.000953369,-0.00065521
1943,0.000167946,-0.00274371,-0.000599807
1944,0.000565297,0.00130292,-0.000923247
1945,0.00334369,-0.00289726,-0.000455958
1946,-0.0388044,-0.00160752,-0.0388044
1947,0.000329939,-0.00655553,0
1948,-0.00139887,-0.000451213,-0.00162395
1949,-0.00680511,-0.000634965,-0.00982749
1950,0.000121359,0.00657235,-0.000824397
1951,0.000193043,-0.0162332,-0.000184838
1952,-0.00307205,-0.000493814,-0.00307205
1953,-0.00550784,-0.00233477,-0.00601174
1954,-1.03E-05,-0.000706987,-0.000160355
1955,0.000158126,0.00873454,-0.000316558
1956,-0.00371028,-0.00090169,-0.00371028
1957,-0.000205489,-0.02066,-0.000791205
1958,0.000697882,-0.000191568,-0.00107651
1959,-0.000344717,-0.00919843,-0.000487709
1960,-0.00216408,-0.00282378,-0.00274586
1961,0.00169705,4.91947E-05,-0.000432915
1962,0.00189103,-0.0211554,-0.0173115
1963,-0.000336564,0.00819637,-0.00044238
1964,0.000162991,-0.00963285,-0.000617552
1965,0.00193016,0.000368463,-0.00016598
1966,-0.00117888,-0.00304543,-0.00196585
1967,3.55E-05,-0.00161103,-0.000556129
1968,0.000740567,0.00125517,0
1969,-0.000542755,0.000815001,-0.000604243
1970,0.00983405,0.000195383,-0.000967689
1971,-0.0167902,-0.00561611,-0.0167902
1972,0.000105662,-0.00696747,-0.000998745
1973,0.00295772,-0.0276044,-0.00287178
1974,-0.00554089,-0.00134862,-0.00617024
1975,0.00139031,-0.000695683,-0.000153005
1976,0.000333495,0.00449287,-0.00247906
1977,-0.00158846,-0.00378994,-0.00161955
1978,-0.000196761,-0.00715217,-0.000834602
1979,0.00159727,0.00454909,-0.00177205
1980,0.000122597,0.002146,-0.00050501
1981,-0.00104596,-0.00001851,-0.00211238
1982,-0.00398764,-0.012937,-0.00716188
1983,-0.000790852,0.0109693,-0.000796024
1984,-0.000187154,-0.000688959,-0.000739993
1985,-0.0012174,0.00123325,-0.00121823
1986,-0.034681,0.00321762,-0.0366312
1987,0.00239279,-0.108365,-0.00376089
1988,-0.00141266,0.0395163,-0.0017284
1989,0.00095077,-0.000677058,0
1990,0.00758073,-0.00635029,-0.000830807
1991,-0.00161215,-0.00215034,-0.00277331
1992,0.00441549,0.00595073,-0.0019204
1993,-0.000104742,-0.00405637,-0.000586239
1994,-0.000873198,-0.00491395,-0.00130201
1995,-0.00144516,-0.0123832,-0.00294696
